代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600406.SH,国电南瑞,2003-10-16,N/A,0.315,0.3166,0.2952,0.3091,24163670,373143030,0.1033,50.2406,15.4423,60.4092,624400000,N/A,1701490000,40000000,0,109000000,47.4706,9.9735,4.882,58.5691,
600406.SH,国电南瑞,2003-10-17,0.3091,0.3087,0.3227,0.3075,0.3209,6702358,106758895,0.0119,3.8437,15.9286,16.7559,648400000,N/A,1766890000,40000000,0,109000000,49.2952,10.3569,5.0696,60.8203,
600406.SH,国电南瑞,2003-10-20,0.3209,0.3217,0.3219,0.3138,0.3144,3495327,55980143,-0.0065,-2.0358,16.0157,8.7383,635200000,N/A,1730920000,40000000,0,109000000,48.2916,10.1461,4.9664,59.5822,
600406.SH,国电南瑞,2003-10-21,0.3144,0.3128,0.3144,0.3069,0.3092,3713044,58037697,-0.0051,-1.6373,15.6308,9.2826,624800000,N/A,1702580000,40000000,0,109000000,47.501,9.9799,4.8851,58.6067,
600406.SH,国电南瑞,2003-10-22,0.3092,0.31,0.3279,0.3092,0.3164,4159321,66868104,0.0071,2.3047,16.0767,10.3983,639200000,N/A,1741820000,40000000,0,109000000,48.5958,10.2099,4.9977,59.9574,
600406.SH,国电南瑞,2003-10-23,0.3164,0.3154,0.3203,0.3128,0.3191,2059167,32870989,0.0028,0.8761,15.9632,5.1479,644800000,N/A,1757080000,40000000,0,109000000,49.0215,10.2994,5.0415,60.4827,
600406.SH,国电南瑞,2003-10-24,0.3191,0.3188,0.3203,0.3162,0.3191,1658229,26671996,0,0,16.0846,4.1456,644800000,N/A,1757080000,40000000,0,109000000,49.0215,10.2994,5.0415,60.4827,
600406.SH,国电南瑞,2003-10-27,0.3191,0.3188,0.3199,0.3045,0.3051,2369679,37096462,-0.0141,-4.4045,15.6546,5.9242,616400000,N/A,1679690000,40000000,0,109000000,46.8624,9.2203,4.8194,57.8187,
600406.SH,国电南瑞,2003-10-28,0.3051,0.3041,0.3098,0.298,0.3037,1962885,30003370,-0.0014,-0.4543,15.2853,4.9072,613600000,N/A,1672060000,40000000,0,109000000,46.6495,9.1784,4.7975,57.5561,
600406.SH,国电南瑞,2003-10-29,0.3037,0.3031,0.3049,0.2972,0.3033,1372194,20766626,-0.0004,-0.1304,15.1339,3.4305,612800000,N/A,1669880000,40000000,0,109000000,46.5887,9.1665,4.7913,57.481,
600406.SH,国电南瑞,2003-10-30,0.3033,0.3001,0.3043,0.2999,0.3013,440175,6695485,-0.002,-0.6527,15.211,1.1004,608800000,N/A,1658980000,40000000,0,109000000,46.2846,9.1066,4.76,57.1058,
600406.SH,国电南瑞,2003-10-31,0.3013,0.3019,0.3096,0.3019,0.3045,480976,7427670,0.0032,1.0512,15.4429,1.2024,615200000,N/A,1676420000,40000000,0,109000000,46.7711,9.2024,4.81,57.7062,
600406.SH,国电南瑞,2003-11-03,0.3045,0.3035,0.3085,0.3013,0.3051,612516,9431753,0.0006,0.1951,15.3984,1.5313,616400000,N/A,1679690000,40000000,0,109000000,46.8624,9.2203,4.8194,57.8187,
600406.SH,国电南瑞,2003-11-04,0.3051,0.3013,0.3118,0.2992,0.3085,2103927,32598195,0.0034,1.1032,15.494,5.2598,623200000,N/A,1698220000,40000000,0,109000000,47.3793,9.322,4.8726,58.4566,
600406.SH,国电南瑞,2003-11-05,0.3085,0.3067,0.3089,0.3031,0.3037,861247,13256140,-0.0048,-1.5404,15.3918,2.1531,613600000,N/A,1672060000,40000000,0,109000000,46.6495,9.1784,4.7975,57.5561,
600406.SH,国电南瑞,2003-11-06,0.3037,0.3033,0.3041,0.291,0.295,2353332,35314171,-0.0087,-2.8683,15.006,5.8833,596000000,N/A,1624100000,40000000,0,109000000,45.3114,8.9152,4.6599,55.9052,
600406.SH,国电南瑞,2003-11-07,0.295,0.293,0.294,0.2663,0.2797,3324689,46486902,-0.0152,-5.1678,13.9823,8.3117,565200000,N/A,1540170000,40000000,0,109000000,42.9698,8.4545,4.4191,53.0161,
600406.SH,国电南瑞,2003-11-10,0.2797,0.2762,0.2762,0.2653,0.2744,746572,10220732,-0.0053,-1.9108,13.6902,1.8664,554400000,N/A,1510740000,40000000,0,109000000,42.1488,8.2929,4.3346,52.0031,
600406.SH,国电南瑞,2003-11-11,0.2744,0.2732,0.2796,0.2693,0.2782,477091,6604916,0.0038,1.3709,13.8441,1.1927,562000000,N/A,1531450000,40000000,0,109000000,42.7266,8.4066,4.3941,52.716,
600406.SH,国电南瑞,2003-11-12,0.2782,0.2776,0.2851,0.2714,0.277,431979,6045301,-0.0012,-0.427,13.9944,1.0799,559600000,N/A,1524910000,40000000,0,109000000,42.5441,8.3707,4.3753,52.4908,
600406.SH,国电南瑞,2003-11-13,0.277,0.2752,0.2782,0.2718,0.2772,239719,3328639,0.0002,0.0715,13.8856,0.5993,560000000,N/A,1526000000,40000000,0,109000000,42.5745,8.3767,4.3784,52.5284,
600406.SH,国电南瑞,2003-11-14,0.2772,0.273,0.2772,0.2716,0.2742,137202,1898387,-0.003,-1.0714,13.8364,0.343,554000000,N/A,1509650000,40000000,0,109000000,42.1183,8.2869,4.3315,51.9656,
600406.SH,国电南瑞,2003-11-17,0.2742,0.2704,0.2752,0.2693,0.2704,118502,1619827,-0.0038,-1.3718,13.6692,0.2963,546400000,N/A,1488940000,40000000,0,109000000,41.5406,8.1732,4.2721,51.2527,
600406.SH,国电南瑞,2003-11-18,0.2704,0.2693,0.2693,0.258,0.2615,347504,4611820,-0.0089,-3.2943,13.2713,0.8688,528400000,N/A,1439890000,40000000,0,109000000,40.1721,7.904,4.1314,49.5643,
600406.SH,国电南瑞,2003-11-19,0.2615,0.2568,0.2653,0.2568,0.2651,203591,2702900,0.0036,1.3626,13.2761,0.509,535600000,N/A,1459510000,40000000,0,109000000,40.7195,8.0117,4.1877,50.2396,
600406.SH,国电南瑞,2003-11-20,0.2651,0.2651,0.2847,0.2651,0.2774,609108,8502256,0.0123,4.6303,13.9585,1.5228,560400000,N/A,1527090000,40000000,0,109000000,42.6049,8.3827,4.3816,52.5659,
600406.SH,国电南瑞,2003-11-21,0.2774,0.2774,0.2835,0.2683,0.2706,400000,5533200,-0.0067,-2.4268,13.833,1,546800000,N/A,1490030000,40000000,0,109000000,41.571,8.1792,4.2752,51.2902,
600406.SH,国电南瑞,2003-11-24,0.2706,0.271,0.2825,0.2698,0.2796,816328,11303808,0.0089,3.2919,13.8471,2.0408,564800000,N/A,1539080000,40000000,0,109000000,42.9394,8.4485,4.416,52.9786,
600406.SH,国电南瑞,2003-11-25,0.2796,0.2829,0.2829,0.2744,0.2754,537462,7517946,-0.0042,-1.4873,13.9879,1.3437,556400000,N/A,1516190000,40000000,0,109000000,42.3008,8.3228,4.3503,52.1907,
600406.SH,国电南瑞,2003-11-26,0.2754,0.2734,0.2811,0.2732,0.2768,280400,3898890,0.0014,0.5032,13.9047,0.701,559200000,N/A,1523820000,40000000,0,109000000,42.5137,8.3647,4.3722,52.4533,
600406.SH,国电南瑞,2003-11-27,0.2768,0.2756,0.2772,0.2728,0.2744,337546,4698549,-0.0024,-0.8584,13.9197,0.8439,554400000,N/A,1510740000,40000000,0,109000000,42.1488,8.2929,4.3346,52.0031,
600406.SH,国电南瑞,2003-11-28,0.2744,0.2742,0.277,0.2732,0.2744,224786,3116361,0,0,13.8637,0.562,554400000,N/A,1510740000,40000000,0,109000000,42.1488,8.2929,4.3346,52.0031,
600406.SH,国电南瑞,2003-12-01,0.2744,0.2748,0.2871,0.2748,0.2847,510362,7262290,0.0103,3.7518,14.2297,1.2759,575200000,N/A,1567420000,40000000,0,109000000,43.7301,8.604,4.4973,53.9541,
