代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600009.SH,上海机场,1998-02-18,N/A,3.235,3.3256,2.8791,2.9277,133356100,1267012922,0.854,41.1856,9.501,49.3911,2443500000,N/A,8145000000,270000000,0,900000000,25.2962,9.0769,15.2559,N/A,
600009.SH,上海机场,1998-02-19,2.9277,2.9083,2.9115,2.7627,2.8468,31182200,272106986,-0.0809,-2.7624,8.7264,11.549,2376000000,N/A,7920000000,270000000,0,900000000,24.5974,8.8262,14.8345,N/A,
600009.SH,上海机场,1998-02-20,2.8468,2.8468,2.9374,2.8015,2.8727,15578600,138011062,0.0259,0.9091,8.859,5.7699,2397600000,N/A,7992000000,270000000,0,900000000,24.8211,8.9064,14.9693,N/A,
600009.SH,上海机场,1998-02-23,2.8727,2.8597,2.9924,2.8468,2.9535,17831000,161653355,0.0809,2.8153,9.0659,6.6041,2465100000,N/A,8217000000,270000000,0,900000000,25.5198,9.1572,15.3908,N/A,
600009.SH,上海机场,1998-02-24,2.9535,2.9665,2.9697,2.8533,2.8759,11437700,102987719,-0.0776,-2.6287,9.0042,4.2362,2400300000,N/A,8001000000,270000000,0,900000000,24.849,8.9164,14.9862,N/A,
600009.SH,上海机场,1998-02-25,2.8759,2.8727,2.9115,2.8306,2.8953,7138000,63259019,0.0194,0.6749,8.8623,2.6437,2416500000,N/A,8055000000,270000000,0,900000000,25.0167,8.9766,15.0873,N/A,
600009.SH,上海机场,1998-02-26,2.8953,2.9083,2.96,2.8791,2.918,6787500,61395172,0.0226,0.7821,9.0453,2.5139,2435400000,N/A,8118000000,270000000,0,900000000,25.2124,9.0468,15.2053,N/A,
600009.SH,上海机场,1998-02-27,2.918,2.9277,2.9503,2.8759,2.8986,5430200,48942852,-0.0194,-0.6652,9.0131,2.0112,2419200000,N/A,8064000000,270000000,0,900000000,25.0447,8.9867,15.1042,N/A,
600009.SH,上海机场,1998-03-02,2.8986,2.8727,2.9212,2.8177,2.8436,6495200,57346241,-0.055,-1.8973,8.829,2.4056,2373300000,N/A,7911000000,270000000,0,900000000,24.5695,8.8161,14.8176,N/A,
600009.SH,上海机场,1998-03-03,2.8436,2.8468,2.905,2.8403,2.8824,4353100,38641014,0.0388,1.3652,8.8767,1.6123,2405700000,N/A,8019000000,270000000,0,900000000,24.9049,8.9365,15.0199,N/A,
600009.SH,上海机场,1998-03-04,2.8824,2.9115,3.0668,2.8791,3.015,21731600,201578747,0.1326,4.6016,9.2758,8.0487,2516400000,N/A,8388000000,270000000,0,900000000,26.0509,9.3477,15.7111,N/A,
600009.SH,上海机场,1998-03-05,3.015,3.015,3.0571,2.9891,3.0312,10391600,97034505,0.0162,0.5365,9.3378,3.8487,2529900000,N/A,8433000000,270000000,0,900000000,26.1907,9.3979,15.7954,N/A,
600009.SH,上海机场,1998-03-06,3.0312,3.0344,3.1541,3.0312,3.1153,21915900,210571144,0.0841,2.7748,9.6081,8.117,2600100000,N/A,8667000000,270000000,0,900000000,26.9174,9.6586,16.2336,N/A,
600009.SH,上海机场,1998-03-09,3.1153,3.1541,3.1703,3.0797,3.1024,12887800,124292322,-0.0129,-0.4154,9.6442,4.7733,2589300000,N/A,8631000000,270000000,0,900000000,26.8056,9.6185,16.1662,N/A,
600009.SH,上海机场,1998-03-10,3.1024,3.0927,3.0991,3.0085,3.0538,10041500,94512630,-0.0485,-1.5641,9.4122,3.7191,2548800000,N/A,8496000000,270000000,0,900000000,26.3863,9.4681,15.9134,N/A,
600009.SH,上海机场,1998-03-11,3.0538,3.0506,3.0603,2.9859,2.9956,7815600,73014937,-0.0582,-1.9068,9.3422,2.8947,2500200000,N/A,8334000000,270000000,0,900000000,25.8832,9.2875,15.6099,N/A,
600009.SH,上海机场,1998-03-12,2.9956,2.9956,3.0862,2.9924,3.0409,5831800,54575685,0.0453,1.5119,9.3583,2.1599,2538000000,N/A,8460000000,270000000,0,900000000,26.2745,9.428,15.8459,N/A,
600009.SH,上海机场,1998-03-13,3.0409,3.0344,3.07,3.0118,3.0312,3339800,31130184,-0.0097,-0.3191,9.321,1.237,2529900000,N/A,8433000000,270000000,0,900000000,26.1907,9.3979,15.7954,N/A,
600009.SH,上海机场,1998-03-16,3.0312,3.0409,3.0991,2.9988,3.0668,5612000,52740284,0.0356,1.174,9.3978,2.0785,2559600000,N/A,8532000000,270000000,0,900000000,26.4982,9.5082,15.9808,N/A,
600009.SH,上海机场,1998-03-17,3.0668,3.0991,3.235,3.0668,3.1962,25701500,252888025,0.1294,4.2194,9.8394,9.5191,2667600000,N/A,8892000000,270000000,0,900000000,27.6162,9.9094,16.6551,N/A,
600009.SH,上海机场,1998-03-18,3.1962,3.2026,3.2188,3.1056,3.1282,9174200,89849472,-0.0679,-2.1255,9.7937,3.3979,2610900000,N/A,8703000000,270000000,0,900000000,27.0292,9.6988,16.3011,N/A,
600009.SH,上海机场,1998-03-19,3.1282,3.1218,3.2803,3.1088,3.1994,15926100,158721763,0.0712,2.2751,9.9661,5.8986,2670300000,N/A,8901000000,270000000,0,900000000,27.6442,9.9194,16.6719,N/A,
600009.SH,上海机场,1998-03-20,3.1994,3.2026,3.2997,3.1832,3.2835,12313600,123735877,0.0841,2.6289,10.0487,4.5606,2740500000,N/A,9135000000,270000000,0,900000000,28.3709,10.1802,17.1102,N/A,
600009.SH,上海机场,1998-03-23,3.2835,3.2835,3.3741,3.2706,3.332,15080300,155218967,0.0485,1.4778,10.2928,5.5853,2781000000,N/A,9270000000,270000000,0,900000000,28.7902,10.3306,17.3631,N/A,
600009.SH,上海机场,1998-03-24,3.332,3.3256,3.345,3.2641,3.3094,9492300,96868457,-0.0226,-0.6796,10.205,3.5157,2762100000,N/A,9207000000,270000000,0,900000000,28.5945,10.2604,17.2451,N/A,
600009.SH,上海机场,1998-03-25,3.3094,3.3417,3.3612,3.222,3.2318,11845100,119604230,-0.0776,-2.346,10.0974,4.3871,2697300000,N/A,8991000000,270000000,0,900000000,27.9237,10.0197,16.8405,N/A,
600009.SH,上海机场,1998-03-26,3.2318,3.2285,3.2835,3.2026,3.2059,7587100,75793252,-0.0259,-0.8008,9.9898,2.81,2675700000,N/A,8919000000,270000000,0,900000000,27.7001,9.9395,16.7057,N/A,
600009.SH,上海机场,1998-03-27,3.2059,3.2059,3.3644,3.1865,3.3612,15572900,158096603,0.1553,4.8436,10.152,5.7677,2805300000,N/A,9351000000,270000000,0,900000000,29.0418,10.4209,17.5148,N/A,
600009.SH,上海机场,1998-03-30,3.3612,3.3612,3.3612,3.2512,3.2867,9341200,95195778,-0.0744,-2.2137,10.191,3.4597,2743200000,N/A,9144000000,270000000,0,900000000,28.3989,10.1902,17.1271,N/A,
600009.SH,上海机场,1998-03-31,3.2867,3.2835,3.2932,3.2285,3.235,8888200,89316267,-0.0518,-1.5748,10.0489,3.2919,2700000000,N/A,9000000000,270000000,0,900000000,27.9516,10.0297,16.8574,N/A,
600009.SH,上海机场,1998-04-01,3.235,3.2544,3.3967,3.235,3.3029,8716000,88853536,0.0679,2.1,10.1943,3.2281,2756700000,N/A,9189000000,270000000,0,900000000,28.5386,10.2404,17.2114,N/A,
600009.SH,上海机场,1998-04-02,3.3029,3.3062,3.3353,3.2609,3.2673,9874200,100235770,-0.0356,-1.0774,10.1513,3.6571,2727000000,N/A,9090000000,270000000,0,900000000,28.2312,10.13,17.0259,N/A,
600009.SH,上海机场,1998-04-03,3.2673,3.2609,3.2835,3.2188,3.2285,9932200,99402977,-0.0388,-1.1881,10.0082,3.6786,2694600000,N/A,8982000000,270000000,0,900000000,27.8957,10.0097,16.8237,N/A,
600009.SH,上海机场,1998-04-06,3.2285,3.235,3.277,3.2059,3.2447,11021800,110651794,0.0162,0.501,10.0394,4.0821,2708100000,N/A,9027000000,270000000,0,900000000,28.0355,10.0598,16.9079,N/A,
600009.SH,上海机场,1998-04-07,3.2447,3.2512,3.3159,3.2318,3.2835,8174700,82631132,0.0388,1.1964,10.1082,3.0277,2740500000,N/A,9135000000,270000000,0,900000000,28.3709,10.1802,17.1102,N/A,
600009.SH,上海机场,1998-04-08,3.2835,3.2835,3.2835,3.2253,3.235,7446600,74582133,-0.0485,-1.4778,10.0156,2.758,2700000000,N/A,9000000000,270000000,0,900000000,27.9516,10.0297,16.8574,N/A,
600009.SH,上海机场,1998-04-09,3.235,3.235,3.4517,3.2188,3.3612,29643500,307470776,0.1262,3.9,10.3723,10.9791,2805300000,N/A,9351000000,270000000,0,900000000,29.0418,10.4209,17.5148,N/A,
600009.SH,上海机场,1998-04-10,3.3612,3.3806,3.4291,3.2997,3.3223,11097900,115164359,-0.0388,-1.155,10.3771,4.1103,2772900000,N/A,9243000000,270000000,0,900000000,28.7063,10.3005,17.3125,N/A,
600009.SH,上海机场,1998-04-13,3.3223,3.3482,3.3935,3.3029,3.3223,7248300,74966959,0,0,10.3427,2.6846,2772900000,N/A,9243000000,270000000,0,900000000,28.7063,10.3005,17.3125,N/A,
600009.SH,上海机场,1998-04-14,3.3223,3.3256,3.332,3.2415,3.2932,5519300,55924662,-0.0291,-0.8763,10.1326,2.0442,2748600000,N/A,9162000000,270000000,0,900000000,28.4548,10.2103,17.1608,N/A,
600009.SH,上海机场,1998-04-15,3.2932,3.2867,3.3159,3.2576,3.2835,4121100,41723148,-0.0097,-0.2947,10.1243,1.5263,2740500000,N/A,9135000000,270000000,0,900000000,28.3709,10.1802,17.1102,N/A,
600009.SH,上海机场,1998-04-16,3.2835,3.2673,3.2673,3.222,3.2285,6608700,66211818,-0.055,-1.6749,10.0189,2.4477,2694600000,N/A,8982000000,270000000,0,900000000,27.8957,10.0097,16.8237,N/A,
600009.SH,上海机场,1998-04-17,3.2285,3.2285,3.2609,3.1573,3.1671,6335000,62389581,-0.0615,-1.9038,9.8484,2.3463,2643300000,N/A,8811000000,270000000,0,900000000,27.3647,9.8191,16.5034,N/A,
600009.SH,上海机场,1998-04-20,3.1671,3.1379,3.1638,3.0862,3.1056,3868700,37327641,-0.0615,-1.9408,9.6486,1.4329,2592000000,N/A,8640000000,270000000,0,900000000,26.8336,9.6286,16.1831,N/A,
600009.SH,上海机场,1998-04-21,3.1056,3.1056,3.1703,3.1024,3.125,2513700,24259069,0.0194,0.625,9.6507,0.931,2608200000,N/A,8694000000,270000000,0,900000000,27.0013,9.6887,16.2842,N/A,
600009.SH,上海机场,1998-04-22,3.125,3.1315,3.1703,3.1088,3.1606,2991600,29041493,0.0356,1.1387,9.7077,1.108,2637900000,N/A,8793000000,270000000,0,900000000,27.3088,9.7991,16.4696,N/A,
600009.SH,上海机场,1998-04-23,3.1606,3.1703,3.1768,3.1153,3.1315,3191800,30932870,-0.0291,-0.9212,9.6914,1.1821,2613600000,N/A,8712000000,270000000,0,900000000,27.0572,9.7088,16.3179,N/A,
600009.SH,上海机场,1998-04-24,3.1315,3.1315,3.1541,3.0829,3.0991,5916400,56785252,-0.0323,-1.0331,9.5979,2.1913,2586600000,N/A,8622000000,270000000,0,900000000,26.7777,9.6085,16.1494,N/A,
600009.SH,上海机场,1998-04-27,3.0991,3.0894,3.1638,3.0603,3.1218,5175000,49773296,0.0226,0.7307,9.618,1.9167,2605500000,N/A,8685000000,270000000,0,900000000,26.9733,9.6787,16.2674,N/A,
600009.SH,上海机场,1998-04-28,3.1218,3.1315,3.2285,3.1282,3.2188,4574700,45102805,0.097,3.1088,9.8592,1.6943,2686500000,N/A,8955000000,270000000,0,900000000,27.8119,9.9796,16.7731,N/A,
600009.SH,上海机场,1998-04-29,3.2188,3.235,3.2447,3.1606,3.1832,2192000,21590039,-0.0356,-1.1055,9.8495,0.8119,2656800000,N/A,8856000000,270000000,0,900000000,27.5044,9.8693,16.5876,N/A,
600009.SH,上海机场,1998-04-30,3.1832,3.1865,3.235,3.1541,3.235,5244500,51697633,0.0518,1.626,9.8575,1.9424,2700000000,N/A,9000000000,270000000,0,900000000,27.9516,10.0297,16.8574,N/A,
600009.SH,上海机场,1998-05-04,3.235,3.2576,3.2641,3.1768,3.1865,3664000,36276077,-0.0485,-1.5,9.9007,1.357,2659500000,N/A,8865000000,270000000,0,900000000,27.5324,9.8793,16.6045,N/A,
600009.SH,上海机场,1998-05-05,3.1865,3.2026,3.2512,3.18,3.1962,4137100,41094728,0.0097,0.3046,9.9332,1.5323,2667600000,N/A,8892000000,270000000,0,900000000,27.6162,9.9094,16.6551,N/A,
600009.SH,上海机场,1998-05-06,3.1962,3.1865,3.1962,3.1218,3.1412,2578200,25122921,-0.055,-1.7206,9.7444,0.9549,2621700000,N/A,8739000000,270000000,0,900000000,27.141,9.7389,16.3685,N/A,
600009.SH,上海机场,1998-05-07,3.1412,3.1412,3.1541,3.0668,3.0991,3938300,37802830,-0.0421,-1.3388,9.5988,1.4586,2586600000,N/A,8622000000,270000000,0,900000000,26.7777,9.6085,16.1494,N/A,
600009.SH,上海机场,1998-05-08,3.0991,3.0894,3.1865,3.0894,3.1735,2797000,27045503,0.0744,2.4008,9.6695,1.0359,2648700000,N/A,8829000000,270000000,0,900000000,27.4206,9.8392,16.5371,N/A,
600009.SH,上海机场,1998-05-11,3.1735,3.1703,3.1703,3.0894,3.0991,2678700,25739247,-0.0744,-2.3445,9.6089,0.9921,2586600000,N/A,8622000000,270000000,0,900000000,26.7777,9.6085,16.1494,N/A,
600009.SH,上海机场,1998-05-12,3.0991,3.0991,3.1865,3.0959,3.1056,2122500,20481368,0.0065,0.2088,9.6496,0.7861,2592000000,N/A,8640000000,270000000,0,900000000,26.8336,9.6286,16.1831,N/A,
600009.SH,上海机场,1998-05-13,3.1056,3.0991,3.1379,3.0732,3.1056,2708400,25865375,0,0,9.5501,1.0031,2592000000,N/A,8640000000,270000000,0,900000000,26.8336,9.6286,16.1831,N/A,
600009.SH,上海机场,1998-05-14,3.1056,3.1056,3.1315,3.0797,3.0959,2329200,22301343,-0.0097,-0.3125,9.5747,0.8627,2583900000,N/A,8613000000,270000000,0,900000000,26.7497,9.5985,16.1325,N/A,
600009.SH,上海机场,1998-05-15,3.0959,3.1056,3.2188,3.1024,3.1703,6338200,62233894,0.0744,2.4033,9.8189,2.3475,2646000000,N/A,8820000000,270000000,0,900000000,27.3926,9.8291,16.5202,N/A,
600009.SH,上海机场,1998-05-18,3.1703,3.1703,3.2544,3.1638,3.1962,4357300,43249713,0.0259,0.8163,9.9258,1.6138,2667600000,N/A,8892000000,270000000,0,900000000,27.6162,9.9094,16.6551,N/A,
600009.SH,上海机场,1998-05-19,3.1962,3.2091,3.2512,3.1315,3.1379,1807900,17813820,-0.0582,-1.8219,9.8533,0.6696,2619000000,N/A,8730000000,270000000,0,900000000,27.1131,9.7289,16.3516,N/A,
600009.SH,上海机场,1998-05-20,3.1379,3.1379,3.1735,3.1088,3.1379,1531500,14858068,0,0,9.7016,0.5672,2619000000,N/A,8730000000,270000000,0,900000000,27.1131,9.7289,16.3516,N/A,
600009.SH,上海机场,1998-05-21,3.1379,3.1379,3.1638,3.0991,3.1088,1488700,14333686,-0.0291,-0.9278,9.6283,0.5514,2594700000,N/A,8649000000,270000000,0,900000000,26.8615,9.6386,16.1999,N/A,
600009.SH,上海机场,1998-05-22,3.1088,3.1121,3.1379,3.0959,3.1088,1875900,18043003,0,0,9.6183,0.6948,2594700000,N/A,8649000000,270000000,0,900000000,26.8615,9.6386,16.1999,N/A,
600009.SH,上海机场,1998-05-25,3.1088,3.1088,3.1218,3.0797,3.1024,2278000,21789824,-0.0065,-0.2081,9.5653,0.8437,2589300000,N/A,8631000000,270000000,0,900000000,26.8056,9.6185,16.1662,N/A,
600009.SH,上海机场,1998-05-26,3.1024,3.0894,3.1185,3.0765,3.0829,1930500,18427415,-0.0194,-0.6257,9.5454,0.715,2573100000,N/A,8577000000,270000000,0,900000000,26.6379,9.5583,16.0651,N/A,
600009.SH,上海机场,1998-05-27,3.0829,3.0991,3.1056,3.0668,3.1056,2157700,20528992,0.0226,0.7345,9.5143,0.7991,2592000000,N/A,8640000000,270000000,0,900000000,26.8336,9.6286,16.1831,N/A,
600009.SH,上海机场,1998-05-28,3.1056,3.1218,3.1347,3.0668,3.0732,1948700,18551202,-0.0323,-1.0417,9.5198,0.7217,2565000000,N/A,8550000000,270000000,0,900000000,26.5541,9.5283,16.0145,N/A,
600009.SH,上海机场,1998-05-29,3.0732,3.1379,3.2512,3.0765,3.2318,8406800,82872203,0.1585,5.1579,9.8578,3.1136,2697300000,N/A,8991000000,270000000,0,900000000,27.9237,10.0197,16.8405,N/A,
600009.SH,上海机场,1998-06-01,3.2318,3.2382,3.2512,3.1606,3.1703,3911800,38615146,-0.0615,-1.9019,9.8715,1.4488,2646000000,N/A,8820000000,270000000,0,900000000,27.3926,9.8291,16.5202,N/A,
600009.SH,上海机场,1998-06-02,3.1703,3.1703,3.1703,3.125,3.1315,1499700,14574268,-0.0388,-1.2245,9.7181,0.5554,2613600000,N/A,8712000000,270000000,0,900000000,27.0572,9.7088,16.3179,N/A,
600009.SH,上海机场,1998-06-03,3.1315,3.1379,3.1638,3.1153,3.1218,1454800,14078967,-0.0097,-0.3099,9.6776,0.5388,2605500000,N/A,8685000000,270000000,0,900000000,26.9733,9.6787,16.2674,N/A,
600009.SH,上海机场,1998-06-04,3.1218,3.1121,3.1444,3.1088,3.1185,1374400,13280857,-0.0032,-0.1036,9.663,0.509,2602800000,N/A,8676000000,270000000,0,900000000,26.9454,9.6687,16.2505,N/A,
600009.SH,上海机场,1998-06-05,3.1185,3.1379,3.1379,3.1056,3.1121,1667900,16069727,-0.0065,-0.2075,9.6347,0.6177,2597400000,N/A,8658000000,270000000,0,900000000,26.8895,9.6486,16.2168,N/A,
600009.SH,上海机场,1998-06-08,3.1121,3.0732,3.1218,3.0732,3.1024,2886900,27535113,-0.0097,-0.3119,9.538,1.0692,2589300000,N/A,8631000000,270000000,0,900000000,26.8056,9.6185,16.1662,N/A,
600009.SH,上海机场,1998-06-09,3.1024,3.1056,3.1315,3.0668,3.0765,1989700,19011838,-0.0259,-0.8342,9.5551,0.7369,2567700000,N/A,8559000000,270000000,0,900000000,26.582,9.5383,16.0314,N/A,
600009.SH,上海机场,1998-06-10,3.0765,3.0732,3.0894,3.0312,3.0474,1588600,15013660,-0.0291,-0.9464,9.4509,0.5884,2543400000,N/A,8478000000,270000000,0,900000000,26.3304,9.448,15.8796,N/A,
600009.SH,上海机场,1998-06-11,3.0474,3.0474,3.0571,2.96,2.9697,1967100,18246528,-0.0776,-2.5478,9.2759,0.7286,2478600000,N/A,8262000000,270000000,0,900000000,25.6596,9.2073,15.4751,N/A,
600009.SH,上海机场,1998-06-12,2.9697,3.0344,3.0635,3.0021,3.0182,1467200,13710735,0.0485,1.634,9.3448,0.5434,2519100000,N/A,8397000000,270000000,0,900000000,26.0789,9.3578,15.7279,N/A,
600009.SH,上海机场,1998-06-15,3.0182,3.0247,3.07,2.9794,2.9794,1766700,16496003,-0.0388,-1.2862,9.3372,0.6543,2486700000,N/A,8289000000,270000000,0,900000000,25.7435,9.2374,15.5256,N/A,
