date,reward,log_return,portfolio_value,market_return,rate_of_return,weights_mean,weights_std,cost,weight_CASH,price_CASH,weight_CN000338.SZ,price_CN000338.SZ,weight_CN002027.SZ,price_CN002027.SZ,weight_CN002371.SZ,price_CN002371.SZ,weight_CN600009.SH,price_CN600009.SH,weight_CN600029.SH,price_CN600029.SH,weight_CN600183.SH,price_CN600183.SH,weight_CN600406.SH,price_CN600406.SH,weight_CN600900.SH,price_CN600900.SH,weight_CN601989.SH,price_CN601989.SH,weight_CN601998.SH,price_CN601998.SH,market_value,date,steps
2023-08-07,0.0,0.0,1.0,0.9908353198658336,0.0,0.09090909090909091,0.2874797872880344,0.0,1.0,1.0,0.0,0.9931716918945312,0.0,0.9825055599212646,0.0,0.9860565662384033,0.0,0.9931752681732178,0.0,1.0017635822296143,0.0,0.9840958118438721,0.0,0.9852838516235352,0.0,0.9911295175552368,0.0,0.992467999458313,0.0,0.9895386695861816,0.9908353198658336,1691366400.0,1
2023-08-08,-0.12400842657307483,-0.0022211525817996537,0.9977813121303916,0.9918882792646234,-0.0022186878696084378,0.09090907871723175,0.031090928241610527,0.0022186878696084022,0.11252476274967194,1.0,0.08813993632793427,0.9931248426437378,0.11252476274967194,1.0059353113174438,0.11252476274967194,0.9785602688789368,0.11252476274967194,0.9902632236480713,0.04139554500579834,0.9823943972587585,0.04139554500579834,1.0068382024765015,0.11252476274967194,0.9800931215286255,0.11252476274967194,0.997316837310791,0.11252476274967194,0.9797874689102173,0.04139554500579834,0.9964573979377747,0.9827979404563344,1691452800.0,2
2023-08-09,0.06382299812324871,0.011518633897604803,1.0093408380918374,1.010724046013572,0.011585229970648259,0.09090909361839294,0.03322792798280716,0.00012557561357964069,0.11572673171758652,1.0,0.06219242140650749,0.9992361068725586,0.11572673171758652,0.9985288381576538,0.11572673171758652,1.0635123252868652,0.11572673171758652,1.019373893737793,0.042573481798172,1.0161290168762207,0.042573481798172,1.019137978553772,0.11572673171758652,0.9963070154190063,0.11572673171758652,1.0139079093933105,0.11572673171758652,1.0077457427978516,0.042573481798172,0.9840856790542603,0.993337510791832,1691539200.0,3
2023-08-10,0.08261211649154096,0.004724947834705383,1.0141212059726623,1.0091191313483499,0.004736128471589662,0.09090909361839294,0.0316956453025341,6.017985493908314e-05,0.11378829181194305,1.0,0.07790077477693558,1.088528037071228,0.11378829181194305,0.9940910339355469,0.11378829181194305,0.9940279126167297,0.11378829181194305,1.0121984481811523,0.041860371828079224,1.0229277610778809,0.041860371828079224,0.9993930459022522,0.11378829181194305,1.0050954818725586,0.11378829181194305,0.9694671630859375,0.11378829181194305,1.012784719467163,0.041860371828079224,1.001796841621399,1.0023958860259856,1691625600.0,4
2023-08-11,0.10644910778068145,0.007100269523144837,1.0213473640510535,1.005775050683455,0.0071255369041025585,0.09090908616781235,0.03107377700507641,5.811597025453863e-05,0.11247476935386658,1.0,0.08854507654905319,0.9964592456817627,0.11247476935386658,1.005944013595581,0.11247476935386658,1.0053224563598633,0.11247476935386658,1.0061668157577515,0.04137715324759483,1.0068964958190918,0.04137715324759483,0.9860624074935913,0.11247476935386658,1.0184439420700073,0.11247476935386658,1.019168496131897,0.11247476935386658,1.0100935697555542,0.04137715324759483,1.0089681148529053,1.0081847730726725,1691712000.0,5
2023-08-14,0.12562437127944878,0.01392208553473162,1.0356660928136288,1.0165785388513044,0.014019450450022841,0.09090909361839294,0.03134847432374954,3.3295389454029903e-05,0.11314814537763596,1.0,0.08308830112218857,1.0021657943725586,0.11314814537763596,1.0295450687408447,0.11314814537763596,1.00986647605896,0.11314814537763596,1.020890474319458,0.041624873876571655,1.042808175086975,0.041624873876571655,1.0528556108474731,0.11314814537763596,1.0203696489334106,0.11314814537763596,0.9959717392921448,0.11314814537763596,1.015001654624939,0.041624873876571655,0.9928892850875854,1.0248990035023513,1691971200.0,6
2023-08-15,0.1322594795755178,0.004885317297760773,1.0407380297032267,1.004086283120242,0.004897270389357722,0.09090907871723175,0.03107263147830963,4.291528946710574e-05,0.11247137188911438,1.0,0.08857265114784241,0.992806077003479,0.11247137188911438,0.9985690116882324,0.11247137188911438,1.0238689184188843,0.11247137188911438,1.0212843418121338,0.04137590155005455,1.006568193435669,0.04137590155005455,1.0414509773254395,0.11247137188911438,0.9982255697250366,0.11247137188911438,1.0094419717788696,0.11247137188911438,0.9975324869155884,0.04137590155005455,0.9552015662193298,1.0290870310003157,1692057600.0,7
2023-08-16,0.10922328405050209,-0.0011900875339356867,1.039500196939742,0.9993953759020026,-0.0011893797748869783,0.09090907871723175,0.03140949830412865,3.501122683635887e-05,0.11327262967824936,1.0,0.08207954466342926,1.0057997703552246,0.11327262967824936,0.9942523241043091,0.11327262967824936,0.9930179119110107,0.11327262967824936,0.9941215515136719,0.04167066887021065,1.0081565380096436,0.04167066887021065,0.9859859347343445,0.11327262967824936,1.0022231340408325,0.11327262967824936,1.0053422451019287,0.11327262967824936,0.9950777292251587,0.04167066887021065,1.0093719959259033,1.0284648201824362,1692144000.0,8
2023-08-17,0.10210244557108146,0.000805013061636559,1.0403373451687736,1.000429386442358,0.0008053372490897104,0.09090907871723175,0.03190116584300995,3.656176913858944e-05,0.11411036550998688,1.0,0.07529080659151077,1.0129632949829102,0.11411036550998688,1.002882719039917,0.11411036550998688,0.9861329793930054,0.11411036550998688,0.9967755675315857,0.041978854686021805,0.9919094443321228,0.041978854686021805,0.9903326630592346,0.11411036550998688,1.0048761367797852,0.11411036550998688,1.0039900541305542,0.11411036550998688,1.007432460784912,0.041978854686021805,1.0074279308319092,1.0289064290326646,1692230400.0,9
2023-08-18,0.08102065430414696,-0.0032407309222566177,1.0369713485312295,0.9975592494010925,-0.0032354857327533404,0.09090907871723175,0.03141508623957634,2.9853974164842872e-05,0.11328371614217758,1.0,0.08198969811201096,1.0071120262145996,0.11328371614217758,0.9971255660057068,0.11328371614217758,0.9910873174667358,0.11328371614217758,0.990024209022522,0.04167474806308746,0.9967373609542847,0.04167474806308746,0.9862232804298401,0.11328371614217758,1.0004425048828125,0.11328371614217758,1.0044137239456177,0.11328371614217758,0.9852200150489807,0.04167474806308746,1.014765739440918,1.0263951250497834,1692316800.0,10
